Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0010R00000wEjJPQA0,,,Bud Libert,Customer,,307 Bentley Manor,Shavano Park,TX,78249,USA,,,,"{""city"":""Shavano Park"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""78249"",""state"":""TX"",""street"":""307 Bentley Manor""}",307 Bentley Manor,Shavano Park,TX,78249,USA,,,,"{""city"":""Shavano Park"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""78249"",""state"":""TX"",""street"":""307 Bentley Manor""}",(555) 561-4171,,,,/services/images/photo/0010R00000wEjJPQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJQQA0,,,Mitsue Neidlinger,Customer,,4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",(555) 378-7905,,,,/services/images/photo/0010R00000wEjJQQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJRQA0,,,Min Laakso,Customer,,77820 Vineyard Canyon Road,San Miguel,CA,93451,USA,,,,"{""city"":""San Miguel"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93451"",""state"":""CA"",""street"":""77820 Vineyard Canyon Road""}",77820 Vineyard Canyon Road,San Miguel,CA,93451,USA,,,,"{""city"":""San Miguel"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93451"",""state"":""CA"",""street"":""77820 Vineyard Canyon Road""}",(555) 755-8189,,,,/services/images/photo/0010R00000wEjJRQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJSQA0,,,Lovetta Medved,Customer,,2084 Waelchi Road,Denton,MT,59430,USA,,,,"{""city"":""Denton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59430"",""state"":""MT"",""street"":""2084 Waelchi Road""}",2084 Waelchi Road,Denton,MT,59430,USA,,,,"{""city"":""Denton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59430"",""state"":""MT"",""street"":""2084 Waelchi Road""}",(555) 387-4381,,,,/services/images/photo/0010R00000wEjJSQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJTQA0,,,Tora Valdespino,Customer,,620 N Westmoreland Rd,DeSoto,TX,75115,USA,,,,"{""city"":""DeSoto"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75115"",""state"":""TX"",""street"":""620 N Westmoreland Rd""}",620 N Westmoreland Rd,DeSoto,TX,75115,USA,,,,"{""city"":""DeSoto"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75115"",""state"":""TX"",""street"":""620 N Westmoreland Rd""}",(555) 544-3559,,,,/services/images/photo/0010R00000wEjJTQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJUQA0,,,Asuncion Burrington,Customer,,175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",(555) 545-4194,,,,/services/images/photo/0010R00000wEjJUQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJVQA0,,,Richelle Shambley,Customer,,7452 30th Avenue Northeast,Willow City,ND,58384,USA,,,,"{""city"":""Willow City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""58384"",""state"":""ND"",""street"":""7452 30th Avenue Northeast""}",7452 30th Avenue Northeast,Willow City,ND,58384,USA,,,,"{""city"":""Willow City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""58384"",""state"":""ND"",""street"":""7452 30th Avenue Northeast""}",(555) 377-1581,,,,/services/images/photo/0010R00000wEjJVQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJWQA0,,,Roselee Roskop,Customer,,175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",(555) 132-6634,,,,/services/images/photo/0010R00000wEjJWQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJXQA0,,,Laurine Jellinek,Customer,,174 Unnamed Road,Youngstown,FL,32466,USA,,,,"{""city"":""Youngstown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""32466"",""state"":""FL"",""street"":""174 Unnamed Road""}",174 Unnamed Road,Youngstown,FL,32466,USA,,,,"{""city"":""Youngstown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""32466"",""state"":""FL"",""street"":""174 Unnamed Road""}",(555) 613-7848,,,,/services/images/photo/0010R00000wEjJXQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJYQA0,,,Marcie Swiat,Customer,,175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",175 Dunlap Road,Craigmont,ID,83523,USA,,,,"{""city"":""Craigmont"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83523"",""state"":""ID"",""street"":""175 Dunlap Road""}",(555) 966-9413,,,,/services/images/photo/0010R00000wEjJYQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJZQA0,,,Majorie Dastrup,Customer,,500 Boylston Street,Boston,MA,02116,USA,,,,"{""city"":""Boston"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""02116"",""state"":""MA"",""street"":""500 Boylston Street""}",500 Boylston Street,Boston,MA,02116,USA,,,,"{""city"":""Boston"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""02116"",""state"":""MA"",""street"":""500 Boylston Street""}",(555) 967-1371,,,,/services/images/photo/0010R00000wEjJZQA0,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJaQAK,,,Carylon Kerce,Customer,,2035 NE Cornelius Pass Road,Hillsboro,OR,97124,USA,,,,"{""city"":""Hillsboro"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97124"",""state"":""OR"",""street"":""2035 NE Cornelius Pass Road""}",2035 NE Cornelius Pass Road,Hillsboro,OR,97124,USA,,,,"{""city"":""Hillsboro"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97124"",""state"":""OR"",""street"":""2035 NE Cornelius Pass Road""}",(555) 135-6155,,,,/services/images/photo/0010R00000wEjJaQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJbQAK,,,Joi Blakstad,Customer,,84 Ocean Drive,Forest Home,AL,36030,USA,,,,"{""city"":""Forest Home"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36030"",""state"":""AL"",""street"":""84 Ocean Drive""}",84 Ocean Drive,Forest Home,AL,36030,USA,,,,"{""city"":""Forest Home"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36030"",""state"":""AL"",""street"":""84 Ocean Drive""}",(555) 664-7612,,,,/services/images/photo/0010R00000wEjJbQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJcQAK,,,Lennie Caddick,Customer,,4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",(555) 407-7469,,,,/services/images/photo/0010R00000wEjJcQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJdQAK,,,Shonna Shrewsberry,Customer,,7139 Kilback Mountains,Antonito,CO,81120,USA,,,,"{""city"":""Antonito"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""81120"",""state"":""CO"",""street"":""7139 Kilback Mountains""}",7139 Kilback Mountains,Antonito,CO,81120,USA,,,,"{""city"":""Antonito"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""81120"",""state"":""CO"",""street"":""7139 Kilback Mountains""}",(555) 880-4060,,,,/services/images/photo/0010R00000wEjJdQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJeQAK,,,Angelo Seegers,Customer,,1335 Madison St NE,Salem,OR,97301,USA,,,,"{""city"":""Salem"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97301"",""state"":""OR"",""street"":""1335 Madison St NE""}",1335 Madison St NE,Salem,OR,97301,USA,,,,"{""city"":""Salem"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97301"",""state"":""OR"",""street"":""1335 Madison St NE""}",(555) 351-8703,,,,/services/images/photo/0010R00000wEjJeQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJfQAK,,,Barrie Dimoulakis,Customer,,30208 Lookout Road,Paola,KS,66071,USA,,,,"{""city"":""Paola"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""66071"",""state"":""KS"",""street"":""30208 Lookout Road""}",30208 Lookout Road,Paola,KS,66071,USA,,,,"{""city"":""Paola"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""66071"",""state"":""KS"",""street"":""30208 Lookout Road""}",(555) 444-1385,,,,/services/images/photo/0010R00000wEjJfQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJgQAK,,,Hipolito Lajaunie,Customer,,542 Candido Hills,Miles City,MT,59301,USA,,,,"{""city"":""Miles City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59301"",""state"":""MT"",""street"":""542 Candido Hills""}",542 Candido Hills,Miles City,MT,59301,USA,,,,"{""city"":""Miles City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59301"",""state"":""MT"",""street"":""542 Candido Hills""}",(555) 637-5440,,,,/services/images/photo/0010R00000wEjJgQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJhQAK,,,Murray Tynes,Customer,,2550 Wasser Terrace,Herndon,VA,20171,USA,,,,"{""city"":""Herndon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20171"",""state"":""VA"",""street"":""2550 Wasser Terrace""}",2550 Wasser Terrace,Herndon,VA,20171,USA,,,,"{""city"":""Herndon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20171"",""state"":""VA"",""street"":""2550 Wasser Terrace""}",(555) 186-3746,,,,/services/images/photo/0010R00000wEjJhQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:00.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:01.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJiQAK,,,Reema Karr,Customer,,658 Gibraltar Ct,Milpitas,CA,95035,USA,,,,"{""city"":""Milpitas"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95035"",""state"":""CA"",""street"":""658 Gibraltar Ct""}",658 Gibraltar Ct,Milpitas,CA,95035,USA,,,,"{""city"":""Milpitas"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95035"",""state"":""CA"",""street"":""658 Gibraltar Ct""}",(555) 671-1877,,,,/services/images/photo/0010R00000wEjJiQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,,,,,,Pending,,,,,,,,,
0010R00000wEjJjQAK,,,Mike West,Customer,,950 East Paces Ferry Road NE,Atlanta,GA,30326,USA,,,,"{""city"":""Atlanta"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30326"",""state"":""GA"",""street"":""950 East Paces Ferry Road NE""}",950 East Paces Ferry Road NE,Atlanta,GA,30326,USA,,,,"{""city"":""Atlanta"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30326"",""state"":""GA"",""street"":""950 East Paces Ferry Road NE""}",(555) 475-7160,,,,/services/images/photo/0010R00000wEjJjQAK,,,,,,,,,,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,0050R0000041BRPQA2,2020-01-29T21:51:02.000+0000,,,,,,Pending,,,,,,,,,
